IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
5685540,601201-2/27,"37,84","32,9",03/01/2017 00:00,01/01/2049 00:00
5685541,601201-2/28,"37,84","32,9",03/01/2017 00:00,01/01/2049 00:00
5685542,601201-2/29,"37,84","32,9",03/01/2017 00:00,01/01/2049 00:00
5600060,601201,"37,84","32,9",03/01/2017 00:00,01/01/2049 00:00
5600069,601298,"35,65",31,03/01/2017 00:00,01/01/2049 00:00
5686521,601298-1/1,"35,65",31,01/01/2017 00:00,01/01/2049 00:00
5685685,601298-2/30,"35,65",31,03/01/2017 00:00,01/01/2049 00:00
5685686,601298-25/1,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685687,601298-25/2,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685688,601298-26/1,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685689,601298-26/15,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685690,601298-26/27,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685691,601298-26/28,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685692,601298-26/29,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5685693,601298-26/30,"41,06","35,7",03/01/2017 00:00,01/01/2049 00:00
5600061,6012245,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685543,6012245-1/1,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685544,6012245-1/2,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685545,6012245-1/27,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685546,6012245-1/28,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685547,6012245-1/29,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685548,6012245-1/30,"15,99","13,9",03/01/2017 00:00,01/01/2049 00:00
5685549,6012245-25/1,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685550,6012245-25/2,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685551,6012245-26/1,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685552,6012245-26/2,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685553,6012245-26/27,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685554,6012245-26/28,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685555,6012245-26/29,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685556,6012245-26/30,"18,4",16,03/01/2017 00:00,01/01/2049 00:00
5685585,6012248-1/1,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685586,6012248-1/15,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685587,6012248-1/27,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685588,6012248-1/28,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685589,6012248-1/29,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685590,6012248-1/30,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685591,6012248-2/1,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685592,6012248-2/15,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685593,6012248-2/27,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685594,6012248-2/28,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685595,6012248-2/29,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685596,6012248-2/30,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5685597,6012248-25/1,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685598,6012248-25/2,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685599,6012248-26/1,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685600,6012248-26/15,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685601,6012248-26/27,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685602,6012248-26/28,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685603,6012248-26/29,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5685604,6012248-26/30,"42,32","36,8",03/01/2017 00:00,01/01/2049 00:00
5600064,6012248,"36,8",32,03/01/2017 00:00,01/01/2049 00:00
5600065,6012249,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685605,6012249-1/1,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685606,6012249-1/15,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685607,6012249-1/27,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685608,6012249-1/28,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685609,6012249-1/29,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685610,6012249-1/30,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685611,6012249-2/1,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685612,6012249-2/15,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685613,6012249-2/27,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685614,6012249-2/28,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685615,6012249-2/29,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685616,6012249-2/30,"29,9",26,03/01/2017 00:00,01/01/2049 00:00
5685617,6012249-25/1,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685618,6012249-25/2,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685619,6012249-26/1,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685620,6012249-26/15,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685621,6012249-26/27,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685622,6012249-26/28,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685623,6012249-26/29,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685624,6012249-26/30,"34,39","29,9",03/01/2017 00:00,01/01/2049 00:00
5685571,6012247-1/1,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685572,6012247-1/2,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685573,6012247-1/27,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685574,6012247-1/28,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685575,6012247-1/29,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685576,6012247-1/30,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5685577,6012247-25/1,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685578,6012247-25/2,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685579,6012247-26/1,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685580,6012247-26/2,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685581,6012247-26/27,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685582,6012247-26/28,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685583,6012247-26/29,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5685584,6012247-26/30,"17,14","14,9",03/01/2017 00:00,01/01/2049 00:00
5600063,6012247,"14,84","12,9",03/01/2017 00:00,01/01/2049 00:00
5695291,P1201,"79,9","68,9",03/01/2017 00:00,01/01/2049 00:00
5695320,P1201-25/1,"79,9","68,9",03/01/2017 00:00,01/01/2049 00:00
5685738,6012264-1/18,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685739,6012264-1/21,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685740,6012264-1/31,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685741,6012264-1/32,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685742,6012264-1/33,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685743,6012264-2/18,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685744,6012264-2/21,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685745,6012264-2/31,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685746,6012264-2/32,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685747,6012264-2/33,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5685748,6012264-25/18,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685749,6012264-25/21,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685750,6012264-25/31,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685751,6012264-25/32,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685752,6012264-25/33,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685753,6012264-26-18,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685754,6012264-26/21,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685755,6012264-26/31,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685756,6012264-26/32,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5685757,6012264-26/33,"52,67","45,8",03/01/2017 00:00,01/01/2049 00:00
5600080,6012264,"45,77","39,8",03/01/2017 00:00,01/01/2049 00:00
5636457,13108Combo,"9,8","4,9",01/01/2017 00:00,01/01/2049 00:00
5636463,13108Combo-1,"9,8","4,9",01/01/2017 00:00,01/01/2049 00:00
5636464,13108Combo-8,"9,8","4,9",01/01/2017 00:00,01/01/2049 00:00
2251708,13107,"11,27","9,80",08/03/2015 00:00,01/01/2049 00:00
4024253,13107-1,"11,27","9,80",08/03/2015 00:00,01/01/2049 00:00
4024254,13107-8,"11,27","9,80",08/03/2015 00:00,01/01/2049 00:00
5474371,13107-26,"12,995","11,3",03/01/2017 00:00,01/01/2049 00:00
4109454,1213,15,"8,84",08/03/2015 00:00,01/01/2049 00:00
4109462,1213-1/1,15,"8,84",08/03/2015 00:00,01/01/2049 00:00
4109463,1213-8/1,15,"8,84",08/03/2015 00:00,01/01/2049 00:00
5474333,1213-26/1,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5474334,1213-26/2,"19,895","17,3",03/01/2017 00:00,01/01/2049 00:00
5616167,6013233-1/1,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616168,6013233-1/2,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616169,6013233-1/27,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616170,6013233-1/28,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616171,6013233-1/29,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616172,6013233-1/3,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616173,6013233-1/30,"15,64","13,6",03/01/2017 00:00,01/01/2049 00:00
5616174,6013233-25/1,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616175,6013233-25/2,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616176,6013233-26/1,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616177,6013233-26/2,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616178,6013233-26/27,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616179,6013233-26/28,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616180,6013233-26/29,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616181,6013233-26/3,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5616182,6013233-26/30,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5600020,6013233,"18,055","15,7",03/01/2017 00:00,01/01/2049 00:00
5474375,13108-26,"10,465","9,1",03/01/2017 00:00,01/01/2049 00:00
4024255,13108-1,"7,9","4,9",08/03/2015 00:00,01/01/2049 00:00
4024256,13108-8,"7,9","4,9",08/03/2015 00:00,01/01/2049 00:00
2251709,13108,"7,9","4,9",08/03/2015 00:00,01/01/2049 00:00
5616183,6013234-1/1,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616184,6013234-1/2,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616185,6013234-1/27,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616186,6013234-1/28,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616187,6013234-1/29,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616188,6013234-1/3,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616189,6013234-1-30,"11,96","10,4",03/01/2017 00:00,01/01/2049 00:00
5616190,6013234-25/1,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616191,6013234-25/2,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616192,6013234-26/1,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616193,6013234-26/2,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616194,6013234-26/27,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616195,6013234-26/28,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616196,6013234-26/29,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616197,6013234-26/3,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5616198,6013234-26/30,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5600021,6013234,"13,8",12,03/01/2017 00:00,01/01/2049 00:00
5533771,COMBO13108,"11,27","9,8",15/12/2016 00:00,01/01/2049 00:00
5533774,COMBO13108-1,"11,27","9,8",15/12/2016 00:00,01/01/2049 00:00
5533776,COMBO13108-8,"11,27","9,8",15/12/2016 00:00,01/01/2049 00:00
5600019,6013232,"26,9",18,03/01/2017 00:00,01/01/2049 00:00
5616151,6013232-1/1,"26,9",18,03/01/2017 00:00,01/01/2049 00:00
5616152,6013232-1/2,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616153,6013232-1/27,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616154,6013232-1/28,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616155,6013232-1/29,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616156,6013232-1/3,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616157,6013232-1/30,"20,7",18,03/01/2017 00:00,01/01/2049 00:00
5616158,6013232-25/1,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616159,6013232-25/2,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616160,6013232-26/1,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616161,6013232-26/2,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616162,6013232-26/27,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616163,6013232-26/28,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616164,6013232-26/29,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616165,6013232-26/3,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5616166,6013232-26/30,"23,805","20,7",03/01/2017 00:00,01/01/2049 00:00
5473931,1290-26,"39,9","35,7",24/03/2016 12:00,01/01/2049 00:00
2251583,1290,35,31,24/03/2016 12:00,01/01/2049 00:00
4024429,1290-1,35,31,24/03/2016 12:00,01/01/2049 00:00
4024430,1290-8,35,31,24/03/2016 12:00,01/01/2049 00:00
5600096,6012280,"38,87","33,8",03/01/2017 00:00,01/01/2049 00:00
5685937,6012280-1,"38,87","33,8",03/01/2017 00:00,01/01/2049 00:00
5685938,6012280-2,"38,87","33,8",03/01/2017 00:00,01/01/2049 00:00
5685939,6012280-26,"44,74","38,9",03/01/2017 00:00,01/01/2049 00:00
5685934,6012279-1,"34,5",30,03/01/2017 00:00,01/01/2049 00:00
5685935,6012279-2,"34,5",30,03/01/2017 00:00,01/01/2049 00:00
5685936,6012279-26,"39,68","34,5",03/01/2017 00:00,01/01/2049 00:00
5600095,6012279,"34,5",30,03/01/2017 00:00,01/01/2049 00:00
4024431,1226-1,38,28,24/03/2016 12:00,01/01/2049 00:00
4024432,1226-8,38,28,24/03/2016 12:00,01/01/2049 00:00
5474127,1226-26,"42,2","32,2",24/03/2016 12:00,01/01/2049 00:00
2251581,1226,38,28,24/03/2016 12:00,01/01/2049 00:00
2251582,p1225,"25,5",22,24/03/2016 12:00,01/01/2049 00:00
5474155,1225-26,"27,9","25,03",24/03/2016 12:00,01/01/2049 00:00
5600094,6012278,"31,63","27,5",03/01/2017 00:00,01/01/2049 00:00
4024433,1225-1,"25,5",22,24/03/2016 12:00,01/01/2049 00:00
4024434,p1225-8,22,"6,6",24/03/2016 12:00,01/01/2049 00:00
5685931,6012278-1,"31,63","27,5",03/01/2017 00:00,01/01/2049 00:00
5685932,6012278-2,"31,63","27,5",03/01/2017 00:00,01/01/2049 00:00
5685933,6012278-26,"36,46","31,7",03/01/2017 00:00,01/01/2049 00:00
4205404,COMBO1226,"63,7","49,9",24/03/2016 12:00,01/01/2049 00:00
4205755,COMBO1226-1,"63,7","49,9",24/03/2016 12:00,01/01/2049 00:00
4205756,COMBO1226-8,"63,7",56,24/03/2016 12:00,01/01/2049 00:00
5473892,COMBO1226-26,"72,2","64,4",24/03/2016 12:00,01/01/2049 00:00
2435809,3019,"98,7","77,1",08/03/2015 00:00,01/01/2049 00:00
4024435,3019-8,67,"56,94",08/03/2015 00:00,01/01/2049 00:00
5476715,3019-26,"98,7","77,1",01/01/2017 00:00,01/01/2049 00:00
5476717,3020-26,"139,9","111,7",01/01/2017 00:00,01/01/2049 00:00
4024436,3020-8,"116,52","97,10",08/03/2015 00:00,01/01/2049 00:00
2436235,3020,"139,9","111,7",08/03/2015 00:00,01/01/2049 00:00
4024438,3003-8,"108,6","92,28",08/03/2015 00:00,01/01/2049 00:00
5476722,3003-26,"169,9","124,9",01/01/2017 00:00,01/01/2049 00:00
2251587,3003,"169,9","124,9",08/03/2015 00:00,01/01/2049 00:00
4024437,3011-26,"175,9","143,6",08/03/2015 00:00,01/01/2049 00:00
5476719,3011-26,"175,9","143,6",01/01/2017 00:00,01/01/2049 00:00
2251541,3011,"175,9","143,6",08/03/2015 00:00,01/01/2049 00:00
2436262,3021,"210,5","164,8",08/03/2015 00:00,01/01/2049 00:00
4024439,3021-8,"164,795","143,30",08/03/2015 00:00,01/01/2049 00:00
5476724,3021-26,"210,5","164,8",01/01/2017 00:00,01/01/2049 00:00
5476730,3022-26,"219,5",178,01/01/2017 00:00,01/01/2049 00:00
4024440,3022-8,"219,5","154,8",08/03/2015 00:00,01/01/2049 00:00
2436276,3022,"219,5",178,08/03/2015 00:00,01/01/2049 00:00
2436286,3023,"239,7",202,08/03/2015 00:00,01/01/2049 00:00
4024441,3023-8,"201,94","175,60",08/03/2015 00:00,01/01/2049 00:00
5476735,3023-26,"239,7",202,01/01/2017 00:00,01/01/2049 00:00
5476740,3004-26,"243,5","212,6",01/01/2017 00:00,01/01/2049 00:00
4024442,3004-8,"184,8","157,08",08/03/2015 00:00,01/01/2049 00:00
2251586,3004,"243,5","212,6",08/03/2015 00:00,01/01/2049 00:00
2251585,3005,"304,9",270,08/03/2015 00:00,01/01/2049 00:00
4024443,3005-8,"267,72","232,80",08/03/2015 00:00,01/01/2049 00:00
5476752,3005-26,"304,9",270,01/01/2017 00:00,01/01/2049 00:00
4768904,1083,"74,75","65,00",08/03/2015 00:00,01/01/2049 00:00
4768907,1083-1,"74,75","65,00",08/03/2015 00:00,01/01/2049 00:00
4768911,1083-8,"74,75","65,00",08/03/2015 00:00,01/01/2049 00:00
5474320,1083-26,"86,02","74,8",03/01/2017 00:00,01/01/2049 00:00
5474318,1082-26,"78,085","67,9",03/01/2017 00:00,01/01/2049 00:00
4768899,1082,59,"42,22",08/03/2015 00:00,01/01/2049 00:00
4768902,1082-1,59,"42,22",08/03/2015 00:00,01/01/2049 00:00
4768903,1082-8,59,"42,22",08/03/2015 00:00,01/01/2049 00:00
4024614,10103-1,"162,38","141,20",08/03/2015 00:00,01/01/2049 00:00
4024615,10103-8,"162,38","141,20",08/03/2015 00:00,01/01/2049 00:00
3758848,10103,"162,38","141,20",08/03/2015 00:00,01/01/2049 00:00
5270362,10103-2,"162,38","141,2",03/01/2017 00:00,01/01/2049 00:00
5315849,6010128,"196,65",171,11/06/2016 00:00,01/01/2049 00:00
5315850,6010128-1,"196,65",171,11/06/2016 00:00,01/01/2049 00:00
5315851,6010128-2,"196,65",171,11/06/2016 00:00,01/01/2049 00:00
5315852,6010128-8,"196,65",171,11/06/2016 00:00,01/01/2049 00:00
5686084,6010182-1,"196,65",171,03/01/2017 00:00,01/01/2049 00:00
5686085,6010182-2,"196,65",171,03/01/2017 00:00,01/01/2049 00:00
5686086,6010182-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5474900,6010128-26,"226,205","196,7",03/01/2017 00:00,01/01/2049 00:00
5600130,6010182,"196,65",171,03/01/2017 00:00,01/01/2049 00:00
5270364,10102-2,"150,65",131,03/01/2017 00:00,01/01/2049 00:00
3758847,10102,131,"114,1",08/03/2015 00:00,01/01/2049 00:00
4024612,10102-1,131,"114,1",08/03/2015 00:00,01/01/2049 00:00
4024613,10102-8,131,"114,1",08/03/2015 00:00,01/01/2049 00:00
5315844,6010127,184,160,11/06/2016 00:00,01/01/2049 00:00
5315845,6010127-1,184,160,11/06/2016 00:00,01/01/2049 00:00
5315846,6010127-2,184,160,11/06/2016 00:00,01/01/2049 00:00
5315847,6010127-8,184,160,11/06/2016 00:00,01/01/2049 00:00
5600129,6010181,184,160,03/01/2017 00:00,01/01/2049 00:00
5474898,6010127-26,"211,6",184,03/01/2017 00:00,01/01/2049 00:00
5686081,6010181-1,184,160,03/01/2017 00:00,01/01/2049 00:00
5686082,6010181-2,184,160,03/01/2017 00:00,01/01/2049 00:00
5686083,6010181-26,0,0,03/01/2017 00:00,01/01/2049 00:00
4024444,1048-1,"213,785","185,90",08/03/2015 00:00,01/01/2049 00:00
4024445,1048-8,"213,785","185,90",08/03/2015 00:00,01/01/2049 00:00
2251588,1048,"213,785","185,90",08/03/2015 00:00,01/01/2049 00:00
2251589,1049,179,99,06/12/2016 00:00,01/01/2049 00:00
4024446,1049-1,179,99,06/12/2016 00:00,01/01/2049 00:00
4024447,1049-8,"226,6","176,79",08/03/2015 00:00,01/01/2049 00:00
5315838,6010135,414,360,11/06/2016 00:00,01/01/2049 00:00
5315839,6010135-1,414,360,11/06/2016 00:00,01/01/2049 00:00
5686093,6010185-1,414,360,03/01/2017 00:00,01/01/2049 00:00
5600133,6010185,414,360,03/01/2017 00:00,01/01/2049 00:00
5315842,6010136,"212,75",185,11/06/2016 00:00,01/01/2049 00:00
5337351,6010136-1,"212,75",185,11/06/2016 00:00,01/01/2049 00:00
4024616,10107-1,"214,3",150,25/03/2015 00:00,01/01/2049 00:00
3758852,10107,"214,3",150,25/03/2015 00:00,01/01/2049 00:00
5600134,6010186,"212,75",185,03/01/2017 00:00,01/01/2049 00:00
5686094,6010186-1,"212,75",185,03/01/2017 00:00,01/01/2049 00:00
4024617,10106-1,"357,2",250,25/03/2015 00:00,01/01/2049 00:00
3758851,10106,"357,2",250,25/03/2015 00:00,01/01/2049 00:00
5046103,12188,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046505,12188-1,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046507,12188-5,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046514,12188-6,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046591,12188-7,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046592,12188-9,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046594,12188-11,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5046595,12188-16,"59,9","39,9",05/04/2016 16:30,01/01/2049 00:00
5024820,12189,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024822,12189-1,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024823,12189-11,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024825,12189-16,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024826,12189-5,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024827,12189-6,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024828,12189-7,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024829,12189-9,59,"49,9",05/04/2016 16:30,01/01/2049 00:00
5024839,12191,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024840,12191-1,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024841,12191-11,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024842,12191-16,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024843,12191-5,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024844,12191-6,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024845,12191-7,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024846,12191-9,"99,9","89,9",05/04/2016 16:30,01/01/2049 00:00
5024831,12190,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024832,12190-1,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024833,12190-11,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024834,12190-16,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024835,12190-5,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024836,12190-6,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024837,12190-7,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024838,12190-9,79,"69,9",05/04/2016 16:30,01/01/2049 00:00
5024847,12193,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024848,12193-1,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024849,12193-11,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024850,12193-16,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024851,12193-5,159,"99,9",05/04/2016 00:00,01/01/2049 00:00
5024852,12193-6,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024853,12193-7,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
5024855,12193-9,159,"99,9",05/04/2016 16:30,01/01/2049 00:00
4510865,1625,"46,46","40,4",27/04/2017 00:00,01/01/2049 00:00
4510939,1625-1,"46,46","40,4",27/04/2017 00:00,01/01/2049 00:00
4510940,1625-2,"46,46","40,4",27/04/2017 00:00,01/01/2049 00:00
4510941,1625-8,"46,46","40,4",27/04/2017 00:00,01/01/2049 00:00
5475073,1625-26,"66,9","46,5",27/04/2017 00:00,01/01/2049 00:00
4510921,1619-1,"108,1",94,27/04/2017 00:00,01/01/2049 00:00
4510922,1619-2,"108,1",94,27/04/2017 00:00,01/01/2049 00:00
4510923,P1619-8,94,"28,2",03/01/2017 00:00,01/01/2049 00:00
